,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4060,886511,1959762,HH150421,01/26/2002 07:18:12 PM,010XX W 104 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2232,22.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4061,886512,1959923,HH151647,01/27/2002 12:00:00 AM,025XX W 110 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2212,22.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4062,886513,1960049,HH152057,01/27/2002 04:30:00 PM,003XX W 107 PL,0820,THEFT,$500 AND UNDER,STREET,False,False,513,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4063,886514,1960122,HH152351,01/27/2002 08:00:00 PM,002XX E 132 ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,533,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4064,886515,1960298,HH152635,01/28/2002 12:30:17 AM,006XX E 113 ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,531,5.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4065,886516,1960332,HH151806,01/27/2002 02:30:00 PM,003XX E 107 ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,True,513,5.0,,,04B,,,2002,02/04/2016 06:33:39 AM,,,
4066,886517,1960557,HH152710,01/28/2002 01:43:10 AM,0000X W 104 PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,512,5.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4067,886518,1960577,HH152647,01/28/2002 12:19:36 AM,001XX W 103 ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,512,5.0,,,04B,,,2002,02/04/2016 06:33:39 AM,,,
4068,886519,1960606,HH150671,01/26/2002 08:30:00 PM,060XX S KING DR,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,False,312,3.0,,,15,,,2002,02/04/2016 06:33:39 AM,,,
4069,886520,1960657,HH151477,01/25/2002 01:00:00 AM,002XX W 111 PL,0820,THEFT,$500 AND UNDER,STREET,False,False,522,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4070,886521,1960760,HH152645,01/28/2002 12:22:23 AM,011XX W 110 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2234,22.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4071,886522,1960814,HH151474,01/27/2002 11:34:54 AM,040XX E 134 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,433,4.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4072,886523,1960837,HH151893,01/27/2002 12:00:00 AM,025XX W 110 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2212,22.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4073,886524,1960869,HH152365,01/27/2002 08:30:00 PM,002XX W 104 PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,512,5.0,,,20,,,2002,02/04/2016 06:33:39 AM,,,
4074,886525,1960892,HH152140,01/27/2002 05:30:00 PM,037XX W 103 ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PRIVATE, BUILDING",False,False,2211,22.0,,,04B,,,2002,02/04/2016 06:33:39 AM,,,
4075,886526,1960915,HH151884,01/22/2002 02:20:00 PM,007XX E 103 ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",False,False,511,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4076,886527,1960975,HH136502,01/19/2002 07:45:00 PM,0000X W 111 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,522,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4077,886528,1961034,HH152043,01/27/2002 04:45:00 PM,010XX E 134 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,False,533,5.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4078,886529,1961158,HH149242,01/26/2002 08:30:00 AM,063XX S KING DR,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,312,3.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4079,886530,1961333,HH151835,01/27/2002 03:15:00 PM,024XX W 43 ST,0560,ASSAULT,SIMPLE,STREET,False,False,914,9.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4080,886531,1961457,HH142063,01/22/2002 06:25:10 PM,071XX S KING DR,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,323,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4081,886532,1961482,HH138576,01/20/2002 10:15:00 PM,003XX E 111 ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,513,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4082,886533,1961527,HH144653,01/24/2002 02:18:04 AM,002XX W 109 ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,513,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4083,886534,1961614,HH140187,01/21/2002 07:30:00 PM,110XX S KING DR,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,513,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4084,886535,1961731,HH153762,01/28/2002 02:50:00 PM,072XX S KING DR,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,623,6.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4085,886536,1962062,HH150778,01/26/2002 11:20:00 PM,063XX S KING DR,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,312,3.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4086,886537,1962105,HH154913,01/26/2002 07:00:00 PM,001XX W BISHOP FORD EXPY,0460,BATTERY,SIMPLE,HIGHWAY/EXPRESSWAY,False,True,511,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4087,886538,1962152,HH153887,01/28/2002 06:15:00 AM,071XX S KING DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,623,6.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4088,886539,1962236,HH153823,01/28/2002 03:10:00 PM,015XX W 114 PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2234,22.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4089,886540,1962252,HH149383,01/25/2002 03:00:00 PM,001XX E 111 ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,STREET,True,False,513,5.0,,,22,,,2002,02/04/2016 06:33:39 AM,,,
4090,886541,1962254,HH152931,01/28/2002 08:54:37 AM,025XX E 104 ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,434,4.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4091,886542,1962361,HH138631,01/20/2002 10:45:00 PM,062XX S KING DR,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4092,886543,1962438,HH154882,01/29/2002 02:00:00 AM,012XX W 122 ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,"SCHOOL, PUBLIC, GROUNDS",False,False,524,5.0,,,02,,,2002,02/04/2016 06:33:39 AM,,,
4093,886544,1962461,HH154730,01/29/2002 12:27:16 AM,004XX E 113 ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,531,5.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4094,886545,1962591,HH153510,01/28/2002 01:06:00 PM,008XX W 119 ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,524,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4095,886546,1962621,HH154848,01/29/2002 02:57:43 AM,007XX E 111 ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,POLICE FACILITY/VEH PARKING LOT,False,False,531,5.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4096,886547,1962636,HH123006,01/12/2002 10:00:00 PM,066XX S KING DR,0460,BATTERY,SIMPLE,OTHER,True,False,312,3.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4097,886548,1962809,HH150471,01/26/2002 08:00:00 PM,063XX S KING DR,0460,BATTERY,SIMPLE,APARTMENT,False,True,312,3.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4098,886549,1962904,HH150321,01/26/2002 06:20:00 PM,069XX S KING DR,0460,BATTERY,SIMPLE,SIDEWALK,False,False,322,3.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4099,886550,1962929,HH153058,01/28/2002 09:14:30 AM,076XX S KING DR,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,False,623,6.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4100,886551,1962943,HH145417,01/24/2002 01:32:50 PM,010XX E 133 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,True,False,533,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4101,886552,1962947,HH154628,01/28/2002 10:30:00 PM,002XX W 109 PL,0460,BATTERY,SIMPLE,RESIDENCE,False,True,513,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4102,886553,1962963,HH143786,01/23/2002 04:52:33 PM,001XX W 109 PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,513,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4103,886554,1962973,HH152804,01/28/2002 05:54:00 AM,003XX W 101 PL,0560,ASSAULT,SIMPLE,RESIDENCE,True,True,511,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4104,886555,1962989,HH152431,01/26/2002 08:00:00 PM,006XX E 102 PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,511,5.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4105,886556,1963060,HH154480,01/28/2002 08:55:00 PM,0000X W 109 ST,0460,BATTERY,SIMPLE,STREET,False,False,513,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4106,886557,1963081,HH140052,01/21/2002 06:46:32 PM,001XX W 110 PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,513,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4107,886558,1963096,HH153029,01/28/2002 09:20:00 AM,034XX S KING DR,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,2122,2.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4108,886559,1963097,HH144830,01/22/2002 02:00:00 PM,008XX E 103 ST,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",False,False,512,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4109,886560,1963199,HH153089,01/27/2002 03:30:00 AM,012XX W 108 ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2234,22.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4110,886561,1963233,HH146289,01/24/2002 06:17:10 PM,062XX S KING DR,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4111,886562,1963242,HH146333,01/24/2002 07:45:00 PM,003XX W 116 ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,False,522,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4112,886563,1963301,HH152129,01/27/2002 06:06:16 PM,063XX S KING DR,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,312,3.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4113,886564,1963379,HH143611,01/23/2002 03:00:00 PM,008XX E 103 ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,512,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4114,886565,1963380,HH146477,01/24/2002 09:32:14 PM,006XX W 110 ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,2233,22.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4115,886566,1963742,HH147914,01/25/2002 03:57:02 PM,057XX S KING DR,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,False,False,234,2.0,,,03,,,2002,02/04/2016 06:33:39 AM,,,
4116,886567,1963751,HH148339,01/25/2002 07:29:11 PM,055XX S KING DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,234,2.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4117,886568,1963755,HH147880,01/25/2002 03:42:36 PM,037XX S KING DR,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,True,False,211,2.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4118,886569,1963788,HH150623,01/26/2002 09:12:11 PM,043XX S KING DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4119,886570,1963801,HH149976,01/26/2002 03:27:21 PM,052XX S KING DR,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,234,2.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4120,886571,1963965,HH156657,01/29/2002 11:00:00 AM,027XX E 128 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,433,4.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4121,886572,1964026,HH145526,01/24/2002 01:44:00 PM,039XX E 106 ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,GROCERY FOOD STORE,False,False,432,4.0,,,11,,,2002,02/04/2016 06:33:39 AM,,,
4122,886573,1964070,HH154040,01/12/2002 04:00:00 PM,085XX S KEATING AV,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,834,8.0,,,20,,,2002,02/04/2016 06:33:39 AM,,,
4123,886574,1964183,HH156681,01/30/2002 12:17:19 AM,0000X W 111 ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,HOSPITAL BUILDING/GROUNDS,True,False,522,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4124,886575,1964266,HH149455,01/26/2002 10:50:35 AM,0000X W 111 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,522,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4125,886576,1964274,HH156524,01/27/2002 04:00:00 PM,110XX S KING DR,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,False,True,513,5.0,,,20,,,2002,02/04/2016 06:33:39 AM,,,
4126,886577,1964291,HH156281,01/29/2002 06:45:00 PM,003XX E 131 PL,0460,BATTERY,SIMPLE,APARTMENT,False,True,533,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4127,886578,1964314,HH154322,01/28/2002 10:27:42 PM,011XX E 132 ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,True,False,533,5.0,,,04B,,,2002,02/04/2016 06:33:39 AM,,,
4128,886579,1964317,HH156580,01/29/2002 10:16:00 PM,001XX W 113 PL,0460,BATTERY,SIMPLE,APARTMENT,False,True,522,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4129,886580,1964357,HH154414,01/28/2002 08:10:00 PM,063XX S KING DR,0560,ASSAULT,SIMPLE,APARTMENT,False,False,312,3.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4130,886581,1964416,HH155564,01/29/2002 01:04:33 PM,028XX E 106 ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA BUS,False,False,434,4.0,,,04B,,,2002,02/04/2016 06:33:39 AM,,,
4131,886582,1964421,HH141027,01/18/2002 01:25:00 PM,030XX S KING DR,2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PUBLIC, BUILDING",True,False,2112,2.0,,,24,,,2002,02/04/2016 06:33:39 AM,,,
4132,886583,1964464,HH149579,01/26/2002 12:00:00 PM,024XX W 69 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,832,8.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4133,886584,1964470,HH154824,01/29/2002 01:15:13 AM,012XX W 107 PL,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2234,22.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4134,886585,1964547,HH156805,01/30/2002 03:45:10 AM,0000X E 110 PL,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,False,513,5.0,,,03,,,2002,02/04/2016 06:33:39 AM,,,
4135,886586,1964553,HH153291,01/28/2002 09:00:00 AM,002XX E 115 ST,0820,THEFT,$500 AND UNDER,STREET,False,False,531,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4136,886587,1964566,HH150662,01/26/2002 10:30:01 PM,060XX S KING DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4137,886588,1964661,HH153763,01/28/2002 03:00:00 PM,012XX E 132 ST,2900,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,CHA PARKING LOT/GROUNDS,False,False,533,5.0,,,15,,,2002,02/04/2016 06:33:39 AM,,,
4138,886589,1964671,HH155882,01/29/2002 03:36:12 PM,003XX E 117 ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,532,5.0,,,04A,,,2002,02/04/2016 06:33:39 AM,,,
4139,886590,1964767,HH156225,01/29/2002 06:11:00 PM,007XX W 119 ST,0460,BATTERY,SIMPLE,RESIDENCE,True,True,524,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4140,886591,1964771,HH155881,01/29/2002 03:46:02 PM,011XX W 110 ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,2234,22.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4141,886592,1964775,HH152748,01/28/2002 02:30:00 AM,0000X W 103 ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,512,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4142,886593,1964780,HH156643,01/29/2002 11:00:00 PM,034XX S KING DR,0820,THEFT,$500 AND UNDER,DRUG STORE,True,False,2122,2.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4143,886594,1964803,HH153205,01/25/2002 01:20:00 PM,038XX W 111 ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2211,22.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4144,886595,1964809,HH155625,01/29/2002 01:50:00 PM,004XX W 129 PL,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,523,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4145,886596,1964826,HH153435,01/28/2002 12:00:00 PM,038XX W 111 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, BUILDING",False,False,2211,22.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4146,886597,1964857,HH147310,01/24/2002 12:30:00 PM,038XX W 111 ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,2211,22.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4147,886598,1964905,HH155919,01/29/2002 01:00:00 PM,027XX W 111 ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,2212,22.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4148,886599,1964930,HH150901,01/27/2002 01:17:47 AM,060XX S KING DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4149,886600,1964932,HH156827,01/30/2002 05:10:14 AM,012XX W 112 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2234,22.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4150,886601,1964944,HH150672,01/26/2002 10:35:31 PM,060XX S KING DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4151,886602,1964946,HH156067,01/29/2002 05:20:26 PM,031XX W 111 ST,0460,BATTERY,SIMPLE,STREET,False,False,2211,22.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4152,886603,1964955,HH150502,01/26/2002 05:03:00 PM,060XX S KING DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4153,886604,1965144,HH150879,01/27/2002 01:01:22 AM,060XX S KING DR,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,VACANT LOT/LAND,True,False,312,3.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4154,886605,1965205,HH148964,01/26/2002 01:23:24 AM,009XX W 116 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,True,False,524,5.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4155,886606,1965292,HH157580,01/29/2002 07:00:00 PM,001XX E 111 ST,0810,THEFT,OVER $500,BARBERSHOP,False,False,531,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4156,886607,1965301,HH153575,01/28/2002 01:00:00 PM,002XX E 103 ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,True,False,512,5.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4157,886608,1965312,HH155505,01/29/2002 12:50:00 PM,002XX W 103 ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,512,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4158,886609,1965313,HH147330,01/25/2002 11:20:00 AM,061XX S KING DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,312,3.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4159,886610,1965352,HH157635,01/29/2002 08:00:00 PM,010XX W 122 ST,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,524,5.0,,,05,,,2002,02/04/2016 06:33:39 AM,,,
4160,886611,1965397,HH155332,01/29/2002 11:25:00 AM,002XX W 109 PL,1360,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,513,5.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4161,886612,1965594,HH153048,01/28/2002 09:16:03 AM,050XX S KING DR,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,224,2.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4162,886613,1965602,HH153455,01/28/2002 01:02:01 PM,051XX S KING DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,234,2.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4163,886614,1965669,HH148457,01/25/2002 08:21:35 PM,036XX S KING DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,211,2.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4164,886615,1965695,HH152009,01/27/2002 04:52:39 PM,052XX S KING DR,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,234,2.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4165,886616,1965746,HH158679,01/31/2002 12:13:47 AM,014XX W 105 ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,RESIDENCE,False,False,2212,22.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4166,886617,1965748,HH158780,01/30/2002 08:00:00 PM,018XX W 107 PL,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,2212,22.0,,,07,,,2002,02/04/2016 06:33:39 AM,,,
4167,886618,1965833,HH157231,01/18/2002 07:00:00 PM,036XX E 106 ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,432,4.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4168,886619,1965882,HH157098,01/29/2002 07:00:00 PM,025XX E 104 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,434,4.0,,,14,,,2002,02/04/2016 06:33:39 AM,,,
4169,886620,1965928,HH158139,01/30/2002 04:57:31 PM,002XX E 116 ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,False,False,532,5.0,,,03,,,2002,02/04/2016 06:33:39 AM,,,
4170,886621,1966039,HH154971,01/29/2002 07:30:00 AM,007XX E 111 ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,POLICE FACILITY/VEH PARKING LOT,False,False,531,5.0,,,10,,,2002,02/04/2016 06:33:39 AM,,,
4171,886622,1966079,HH158084,01/30/2002 03:00:00 PM,004XX W 115 ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,True,False,522,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4172,886623,1966161,HH154283,01/28/2002 07:20:00 PM,012XX W 111 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2234,22.0,,,18,,,2002,02/04/2016 06:33:39 AM,,,
4173,886624,1966311,HH158662,01/30/2002 11:25:05 PM,062XX S KING DR,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,311,3.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4174,886625,1966315,HH132144,01/17/2002 02:30:00 PM,030XX S KING DR,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",True,False,2112,2.0,,,26,,,2002,02/04/2016 06:33:39 AM,,,
4175,886626,1966341,HH158527,01/30/2002 08:30:00 PM,062XX S KING DR,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,312,3.0,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4176,886627,1966392,HH158609,01/30/2002 10:30:34 PM,013XX W 115 ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,524,5.0,,,03,,,2002,02/04/2016 06:33:39 AM,,,
4177,886628,1966431,HH158471,01/29/2002 06:00:00 PM,037XX W 111 ST,0460,BATTERY,SIMPLE,STREET,False,False,2211,22.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
4178,886629,1966432,HH155020,01/18/2002 11:00:00 AM,008XX E 103 ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,512,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4179,886630,1966441,HH157110,01/30/2002 09:45:00 AM,008XX E 103 ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,512,5.0,,,08A,,,2002,02/04/2016 06:33:39 AM,,,
4180,886631,1966453,HH155030,01/29/2002 08:55:00 AM,008XX E 103 ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,512,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
